created_at,favorite_count,id_str,in_reply_to_user_id_str,retweet_count,source,text,,,,
Wed Apr 11 13:50:23 +0000 2018,61655,9.84066E+17,NULL,9909,Twitter for iPhone,"Speaker Paul Ryan is a truly good man\, and while he will not be seeking re-election\, he will leave a legacy of achievement that nobody can question. We are with you Paul!",,,,
Wed Apr 11 13:00:23 +0000 2018,97922,9.84054E+17,NULL,26720,Twitter for iPhone,"Much of the bad blood with Russia is caused by the Fake &amp; Corrupt Russia Investigation\, headed up by the all Democrat loyalists\, or people that worked for Obama. Mueller is most conflicted of all (except Rosenstein who signed FISA &amp; Comey letter). No Collusion\, so they go crazy!",,,,
Wed Apr 11 11:37:56 +0000 2018,125691,9.84033E+17,NULL,32551,Twitter for iPhone,"Our relationship with Russia is worse now than it has ever been\, and that includes the Cold War. There is no reason for this. Russia needs us to help with their economy\, something that would be very easy to do\, and we need all nations to work together. Stop the arms race?",,,,
Wed Apr 11 10:57:30 +0000 2018,173428,9.84023E+17,NULL,66753,Twitter for iPhone,"Russia vows to shoot down any and all missiles fired at Syria. Get ready Russia\,  because they will be coming\, nice and new and “smart!” You shouldn’t be partners with a Gas Killing Animal who kills his people and enjoys it!",,,,
Wed Apr 11 10:47:37 +0000 2018,76115,9.8402E+17,NULL,17886,Twitter for iPhone,"....doing things that nobody thought possible\, despite the never ending and corrupt Russia Investigation\, which takes tremendous time and focus. No Collusion or Obstruction (other than I fight back)\, so now they do the Unthinkable\, and RAID a lawyers office for information! BAD!",,,,
Wed Apr 11 10:38:42 +0000 2018,69376,9.84018E+17,NULL,16168,Twitter for iPhone,"So much Fake News about what is going on in the White House. Very calm and calculated with a big focus on open and fair trade with China\, the coming North Korea meeting and\, of course\, the vicious gas attack in Syria. Feels great to have Bolton &amp; Larry K on board. I (we) are",,,,
Wed Apr 11 10:30:19 +0000 2018,67201,9.84016E+17,NULL,17026,Twitter for iPhone,"The Failing New York Times wrote another phony story. It was political pundit Doug Schoen\, not a Ukrainian businessman\, who asked me to do a short speech by phone (Skype)\, hosted by Doug\, in Ukraine. I was very positive about Ukraine-another negative to the Fake Russia  C story!",,,,
Tue Apr 10 21:49:56 +0000 2018,80005,9.83824E+17,NULL,16582,Twitter for iPhone,"Today\, it was my great honor to welcome the 2017 NCAA Football National Champion\, Alabama Crimson Tide - to the White House. Congratulations! #RollTide\nhttps://t.co/hF5EZHlSVS https://t.co/JfGue4IIs1",,,,
Tue Apr 10 18:30:38 +0000 2018,106429,9.83774E+17,NULL,22531,Twitter for iPhone,"Very thankful for President Xi of China’s kind words on tariffs and automobile barriers...also\, his enlightenment on intellectual property and technology transfers. We will make great progress together!",,,,
Tue Apr 10 17:51:08 +0000 2018,24427,9.83764E+17,NULL,5869,Twitter for iPhone,"Very thankful for President Xi of China’s kind words on tarrifs and automobile barriers...also\, his enlightenment on intellectual property and technology transfers. We will make great progress together!",,,,
Tue Apr 10 13:30:35 +0000 2018,87735,9.83699E+17,NULL,19515,Twitter for iPhone,"Last night\, it was my great honor to host America’s senior defense and military leaders for dinner at the White House. America’s military is the GREATEST fighting force in the history of the world. They all have my pledge of unwavering commitment to our men and women in uniform! https://t.co/BjWKcMX0iL",,,,
Tue Apr 10 11:08:18 +0000 2018,122912,9.83663E+17,NULL,31061,Twitter for iPhone,A TOTAL WITCH HUNT!!!,,,,
Tue Apr 10 11:07:58 +0000 2018,105299,9.83663E+17,NULL,27107,Twitter for iPhone,Attorney–client privilege is dead!,,,,
Mon Apr 09 19:32:27 +0000 2018,53184,9.83427E+17,NULL,10494,Twitter for iPhone,Great @Cabinet meeting at the @WhiteHouse this morning! https://t.co/kzmfovwUeb https://t.co/7AgbwbFNuw,,,,
Mon Apr 09 19:17:39 +0000 2018,104763,9.83424E+17,NULL,27106,Media Studio,The Democrats are not doing what’s right for our country. I will not rest until we have secured our borders and restored the rule of law! https://t.co/zKGgPlaadS,,,,
Mon Apr 09 16:55:41 +0000 2018,0,9.83388E+17,NULL,10853,Twitter for iPhone,RT @StateDept: .@POTUS Trump condemns the heinous attack on innocent Syrians with banned chemical weapons. #Syria https://t.co/qiEahlL3Ah,,,,
Mon Apr 09 10:03:16 +0000 2018,176652,9.83284E+17,NULL,46855,Twitter for iPhone,"When a car is sent to the United States from China\, there is a Tariff to be paid of 2 1/2%. When a car is sent to China from the United States\, there is a Tariff to be paid of 25%. Does that sound like free or fair trade.  No\, it sounds like STUPID TRADE -  going on for years!",,,,
Mon Apr 09 00:43:27 +0000 2018,92509,9.83143E+17,NULL,12862,Twitter for iPhone,"Congratulations to Patrick Reed on his great and courageous MASTERS win! When Patrick had his amazing win at Doral 5 years ago\, people saw his great talent\, and a bright future ahead. Now he is the Masters Champion!",,,,
Sun Apr 08 13:12:57 +0000 2018,91711,9.8297E+17,NULL,24946,Twitter for iPhone,"If President Obama had crossed his stated Red Line In The Sand\, the Syrian disaster would have ended long ago! Animal Assad would have been history!",,,,
Sun Apr 08 13:04:22 +0000 2018,67780,9.82967E+17,NULL,15616,Twitter for iPhone,....to pay. Open area immediately for medical help and verification. Another humanitarian disaster for no reason whatsoever. SICK!,,,,
Sun Apr 08 13:00:06 +0000 2018,101864,9.82966E+17,NULL,33180,Twitter for iPhone,"Many dead\, including women and children\, in mindless CHEMICAL attack in Syria. Area of atrocity is in lockdown and encircled by Syrian Army\, making it completely inaccessible to outside world. President Putin\, Russia and Iran are responsible for backing Animal Assad. Big price...",,,,
Sun Apr 08 12:12:35 +0000 2018,107756,9.82954E+17,NULL,23906,Twitter for iPhone,"President Xi and I will always be friends\, no matter what happens with our dispute on trade. China will take down its Trade Barriers because it is the right thing to do. Taxes will become Reciprocal &amp; a deal will be made on Intellectual Property. Great future for both countries!",,,,
Sun Apr 08 11:58:13 +0000 2018,81286,9.82951E+17,NULL,20487,Twitter for iPhone,"The Washington Post is far more fiction than fact. Story after story is made up garbage - more like a poorly written novel than good reporting. Always quoting sources (not names)\, many of which don’t exist. Story on John Kelly isn’t true\, just another hit job!",,,,
Sun Apr 08 11:44:23 +0000 2018,2174,9.82947E+17,NULL,696,Twitter for iPhone,"The Washington Post is far more fiction than fact. Story after story is made up made garbage - more like a poorly written novel than good reporting. Always quoting sources (not names)\, many of which don’t exist. Story on John Kelly isn’t true...just another hit job!",,,,
Sun Apr 08 11:27:49 +0000 2018,78671,9.82943E+17,NULL,21086,Twitter for iPhone,"“The FBI closed the case on Hillary\, which was a rigged investigation. They exonerated her even before they ever interviewed her\, they never even put her under oath.....” and much more. So true Jesse! @WattersWorld",,,,
Sun Apr 08 00:03:23 +0000 2018,75853,9.82771E+17,NULL,18413,Twitter for iPhone,"While Security spending was somewhat more than his predecessor\, Scott Pruitt has received death threats because of his bold actions at EPA. Record clean Air &amp; Water while saving USA Billions of Dollars. Rent was about market rate\, travel expenses OK. Scott is doing a great job!",,,,
Sat Apr 07 22:42:22 +0000 2018,136189,9.8275E+17,NULL,24434,Twitter for iPhone,Fire at Trump Tower is out. Very confined (well built building). Firemen (and women) did a great job. THANK YOU!,,,,
Sat Apr 07 21:00:39 +0000 2018,94298,9.82725E+17,NULL,26680,Twitter for iPhone,"What does the Department of Justice and FBI have to hide? Why aren’t they giving the strongly requested documents (unredacted) to the HOUSE JUDICIARY COMMITTEE? Stalling\, but for what reason? Not looking good!",,,,
Sat Apr 07 20:52:58 +0000 2018,79442,9.82723E+17,NULL,22279,Twitter for iPhone,"Lawmakers of the House Judiciary Committee are angrily accusing the Department of Justice of missing the Thursday Deadline for turning over UNREDACTED Documents relating to FISA abuse\, FBI\, Comey\, Lynch\, McCabe\, Clinton Emails and much more. Slow walking - what is going on? BAD!",,,,
Sat Apr 07 18:11:15 +0000 2018,107845,9.82682E+17,NULL,24937,Twitter for iPhone,We are sealing up our Southern Border. The people of our great country want Safety and Security. The Dems have been a disaster on this very important issue!,,,,
Sat Apr 07 18:03:56 +0000 2018,90487,9.8268E+17,NULL,22193,Twitter for iPhone,"The United States hasn’t had a Trade Surplus with China in 40 years. They must end unfair trade\, take down barriers and charge only Reciprocal Tariffs. The U.S. is losing $500 Billion a year\, and has been losing Billions of Dollars for decades. Cannot continue!",,,,
Sat Apr 07 17:35:28 +0000 2018,93382,9.82673E+17,NULL,18070,Twitter for iPhone,Just spoke to @JustinTrudeau to pay my highest respect and condolences to the families of the terrible Humboldt Team tragedy. May God be with them all!,,,,
Fri Apr 06 20:26:53 +0000 2018,40931,9.82354E+17,NULL,8862,Twitter for iPhone,Congratulations to @bernieandsid on their new @77wabcradio morning radio show in New York City. It was an honor to join you two – good luck! https://t.co/sulTcRp3IC,,,,
Fri Apr 06 20:23:58 +0000 2018,97151,9.82353E+17,NULL,29519,Twitter for iPhone,“BET founder: Trump's economy is bringing black workers back into the labor force” https://t.co/TtMDfi4bv0,,,,
Fri Apr 06 16:24:27 +0000 2018,68939,9.82293E+17,NULL,16538,Twitter for iPhone,AMERICA IS OPEN FOR BUSINESS! https://t.co/5jxdojPZmN,,,,
Fri Apr 06 14:46:10 +0000 2018,91125,9.82268E+17,NULL,22927,Twitter for iPhone,"Do you believe that the Fake News Media is pushing hard on a story that I am going to replace A.G. Jeff Sessions with EPA Chief Scott Pruitt\, who is doing a great job but is TOTALLY under siege? Do people really believe this stuff? So much of the media is dishonest and corrupt!",,,,
Fri Apr 06 14:32:43 +0000 2018,96583,9.82265E+17,NULL,24512,Twitter for iPhone,"China\, which is a great economic power\, is considered a Developing Nation within the World Trade Organization. They therefore get tremendous perks and advantages\, especially over the U.S. Does anybody think this is fair. We were badly represented. The WTO is unfair to U.S.",,,,
Fri Apr 06 11:29:12 +0000 2018,0,9.82219E+17,NULL,37272,Twitter for iPhone,"RT @realDonaldTrump: We are not in a trade war with China\, that war was lost many years ago by the foolish\, or incompetent\, people who repr…",,,,
Fri Apr 06 11:11:51 +0000 2018,81035,9.82214E+17,NULL,18995,Twitter for iPhone,"Despite the Aluminum Tariffs\, Aluminum prices are DOWN 4%. People are surprised\, I’m not! Lots of money coming into U.S. coffers and Jobs\, Jobs\, Jobs!",,,,
Thu Apr 05 20:28:44 +0000 2018,50062,9.81992E+17,NULL,10557,Twitter for iPhone,Thank you @WVGovernor Jim Justice. It was my great honor to be with the amazing people of West Virginia today! #MAGA https://t.co/IwPuQNadMM,,,,
Thu Apr 05 20:12:10 +0000 2018,70269,9.81988E+17,NULL,15547,Twitter for iPhone,"Thanks to our historic TAX CUTS\, America is open for business\, and millions of American workers are seeing more take-home pay through higher wages\, salaries and bonuses! https://t.co/0u3dpLJiV2",,,,
Thu Apr 05 13:10:07 +0000 2018,93542,9.81882E+17,NULL,24732,Twitter for iPhone,"The Fake News Washington Post\, Amazon’s “chief lobbyist\,” has another (of many) phony headlines\, “Trump Defiant As China Adds Trade Penalties.” WRONG! Should read\, “Trump Defiant as U.S. Adds Trade Penalties\, Will End Barriers And Massive  I.P. Theft.” Typically bad reporting!",,,,
Thu Apr 05 11:40:53 +0000 2018,93713,9.81859E+17,NULL,20952,Twitter for iPhone,"The Caravan is largely broken up thanks to the strong immigration laws of Mexico and their willingness to use them so as not to cause a giant scene at our Border. Because of the Trump Administrations actions\, Border crossings are at a still UNACCEPTABLE 46 year low. Stop drugs!",,,,
Wed Apr 04 23:08:19 +0000 2018,99983,9.8167E+17,NULL,23985,Twitter for iPhone,“Still Rising: Rasmussen Poll Shows Donald Trump Approval Ratings Now at 51 Percent” https://t.co/q80PaE0gQo,,,,
Wed Apr 04 15:05:38 +0000 2018,74530,9.81548E+17,NULL,18830,Media Studio,"Today we honor Dr. Martin Luther King\, Jr. on the 50th anniversary of his assassination. Earlier this year I spoke about Dr. King’s legacy of justice and peace\, and his impact on uniting Americans. #MLK50 Proclamation: https://t.co/XXtPO0VX5A https://t.co/SH0esMSyMT",,,,
Wed Apr 04 14:50:03 +0000 2018,87562,9.81544E+17,NULL,18139,Twitter for iPhone,"Our thoughts and prayers are with the four U.S. Marines from the 3rd Marine Aircraft Wing who lost their lives in yesterday’s Southern California helicopter crash. We pray for their families\, and our great @USMC.",,,,
Wed Apr 04 13:20:31 +0000 2018,88304,9.81522E+17,NULL,18557,Twitter for iPhone,"When you’re already $500 Billion DOWN\, you can’t lose!",,,,
Wed Apr 04 11:22:03 +0000 2018,144378,9.81492E+17,NULL,37281,Twitter for iPhone,"We are not in a trade war with China\, that war was lost many years ago by the foolish\, or incompetent\, people who represented the U.S. Now we have a Trade Deficit of $500 Billion a year\, with Intellectual Property Theft of another $300 Billion. We cannot let this continue!",,,,
Wed Apr 04 11:19:28 +0000 2018,99709,9.81491E+17,NULL,24527,Twitter for iPhone,"Our Border Laws are very weak while those of Mexico &amp; Canada are very strong. Congress must change these Obama era\, and other\, laws NOW! The Democrats stand in our way - they want people to pour into our country unchecked....CRIME! We will be taking strong action today.",,,,
Tue Apr 03 21:49:14 +0000 2018,109584,9.81288E+17,NULL,19983,Twitter for iPhone,"Was just briefed on the shooting at YouTube’s HQ in San Bruno\, California. Our thoughts and prayers are with everybody involved. Thank you to our phenomenal Law Enforcement Officers and First Responders that are currently on the scene.",,,,
Tue Apr 03 19:59:40 +0000 2018,84819,9.8126E+17,NULL,21366,Media Studio,WE WILL PROTECT OUR SOUTHERN BORDER! https://t.co/Z7fqQKcnez,,,,
